AÑO_INSCRIPCION,MES_INSCRIPCION,COD_SEXO,COD_HECHO,COD_INSCRIPCION_1,COD_INSCRIPCION_2,UBIGEO_L,UBIGEO_INEI_L,DEPA_CONT_L,PROV_PAIS_L,DIST_CIUD_L,Nacional_L,CANTIDAD
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060801,060801,Cajamarca,Jaén,Jaén,Nacional,42
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060803,060804,Cajamarca,Jaén,Colasay,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060806,060808,Cajamarca,Jaén,Pucará,Nacional,6
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060807,060809,Cajamarca,Jaén,Sallique,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060808,060810,Cajamarca,Jaén,San Felipe,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060810,060812,Cajamarca,Jaén,Santa Rosa,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060901,061301,Cajamarca,Santa Cruz,Santa Cruz,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060902,061303,Cajamarca,Santa Cruz,Catache,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060903,061304,Cajamarca,Santa Cruz,Chancaybaños,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060904,061305,Cajamarca,Santa Cruz,La Esperanza,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060905,061306,Cajamarca,Santa Cruz,Ninabamba,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,060906,061307,Cajamarca,Santa Cruz,Pulán,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061003,061106,Cajamarca,San Miguel,La Florida,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061004,061107,Cajamarca,San Miguel,Llapa,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061005,061108,Cajamarca,San Miguel,Nanchoc,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061009,061105,Cajamarca,San Miguel,El Prado,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061010,061113,Cajamarca,San Miguel,Unión Agua Blanca,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061011,061112,Cajamarca,San Miguel,Tongod,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061012,061104,Cajamarca,San Miguel,Catilluc,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061013,061102,Cajamarca,San Miguel,Bolívar,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061101,060901,Cajamarca,San Ignacio,San Ignacio,Nacional,7
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061104,060905,Cajamarca,San Ignacio,Namballe,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061106,060906,Cajamarca,San Ignacio,San José de Lourdes,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061107,060907,Cajamarca,San Ignacio,Tabaconas,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061201,061001,Cajamarca,San Marcos,Pedro Gálvez,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061204,061006,Cajamarca,San Marcos,José Manuel Quiroz,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061206,061007,Cajamarca,San Marcos,José Sabogal,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061301,061201,Cajamarca,San Pablo,San Pablo,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,061302,061202,Cajamarca,San Pablo,San Bernardino,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070101,080101,Cusco,Cusco,Cusco,Nacional,98
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070103,080103,Cusco,Cusco,Poroy,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070104,080104,Cusco,Cusco,San Jerónimo,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070105,080105,Cusco,Cusco,San Sebastián,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070106,080106,Cusco,Cusco,Santiago,Nacional,16
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070108,080108,Cusco,Cusco,Wanchaq,Nacional,23
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070201,080201,Cusco,Acomayo,Acomayo,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070206,080207,Cusco,Acomayo,Sangarara,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070301,080301,Cusco,Anta,Anta,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070304,080306,Cusco,Anta,Limatambo,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070306,080308,Cusco,Anta,Pucyura,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070307,080309,Cusco,Anta,Zurite,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070401,080401,Cusco,Calca,Calca,Nacional,12
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070403,080403,Cusco,Calca,Lamay,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070405,080405,Cusco,Calca,Písac,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070406,080406,Cusco,Calca,San Salvador,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070408,080408,Cusco,Calca,Yanatile,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070501,080501,Cusco,Canas,Yanaoca,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070502,080502,Cusco,Canas,Checca,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070503,080503,Cusco,Canas,Kunturkanki,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070505,080505,Cusco,Canas,Layo,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070508,080508,Cusco,Canas,Túpac Amaru,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070601,080601,Cusco,Canchis,Sicuani,Nacional,21
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070602,080603,Cusco,Canchis,Combapata,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070603,080602,Cusco,Canchis,Checacupe,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070604,080604,Cusco,Canchis,Marangani,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070605,080605,Cusco,Canchis,Pitumarca,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070608,080608,Cusco,Canchis,Tinta,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070701,080701,Cusco,Chumbivilcas,Santo Tomás,Nacional,6
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070703,080704,Cusco,Chumbivilcas,Colquemarca,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070704,080703,Cusco,Chumbivilcas,Chamaca,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070705,080705,Cusco,Chumbivilcas,Livitaca,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070707,080707,Cusco,Chumbivilcas,Quiñota,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070708,080708,Cusco,Chumbivilcas,Velille,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070801,080801,Cusco,Espinar,Espinar,Nacional,6
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070901,080901,Cusco,La Convención,Santa Ana,Nacional,14
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070902,080902,Cusco,La Convención,Echarate,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070906,080908,Cusco,La Convención,Santa Teresa,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070908,080906,Cusco,La Convención,Quellouno,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070909,080907,Cusco,La Convención,Kimbiri,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,070910,080910,Cusco,La Convención,Pichari,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071003,081003,Cusco,Paruro,Ccapi,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071006,081006,Cusco,Paruro,Omacha,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071101,081101,Cusco,Paucartambo,Paucartambo,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071201,081201,Cusco,Quispicanchi,Urcos,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071202,081202,Cusco,Quispicanchi,Andahuaylillas,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071205,081205,Cusco,Quispicanchi,Ccatca,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071206,081206,Cusco,Quispicanchi,Cusipata,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071210,081210,Cusco,Quispicanchi,Ocongate,Nacional,9
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071211,081211,Cusco,Quispicanchi,Oropesa,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071212,081212,Cusco,Quispicanchi,Quiquijana,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071301,081301,Cusco,Urubamba,Urubamba,Nacional,8
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071302,081302,Cusco,Urubamba,Chinchero,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071303,081303,Cusco,Urubamba,Huayllabamba,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071305,081305,Cusco,Urubamba,Maras,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,071307,081307,Cusco,Urubamba,Yucay,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080101,090101,Huancavelica,Huancavelica,Huancavelica,Nacional,11
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080120,090119,Huancavelica,Huancavelica,Huando,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080201,090201,Huancavelica,Acobamba,Acobamba,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080206,090206,Huancavelica,Acobamba,Paucara,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080301,090301,Huancavelica,Angaraes,Lircay,Nacional,8
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080306,090308,Huancavelica,Angaraes,Huayllay Grande,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080312,090304,Huancavelica,Angaraes,Ccochaccasa,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080504,090704,Huancavelica,Tayacaja,Ahuaycha,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080506,090705,Huancavelica,Tayacaja,Colcabamba,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080512,090709,Huancavelica,Tayacaja,Huaribamba,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080515,090710,Huancavelica,Tayacaja,Ñahuimpuquio,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080519,090714,Huancavelica,Tayacaja,Salcabamba,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080523,090717,Huancavelica,Tayacaja,Surcubamba,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080701,090501,Huancavelica,Churcampa,Churcampa,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080704,090504,Huancavelica,Churcampa,El Carmen,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080707,090507,Huancavelica,Churcampa,Paucarbamba,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,080709,090509,Huancavelica,Churcampa,San Pedro de Coris,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090101,100101,Huánuco,Huánuco,Huánuco,Nacional,57
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090102,100103,Huánuco,Huánuco,Chinchao,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090103,100104,Huánuco,Huánuco,Churubamba,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090104,100105,Huánuco,Huánuco,Margos,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090106,100107,Huánuco,Huánuco,San Francisco de Cayran,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090107,100108,Huánuco,Huánuco,San Pedro de Chaulan,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090108,100109,Huánuco,Huánuco,Santa María del Valle,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090110,100102,Huánuco,Huánuco,Amarilis,Nacional,7
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090111,100111,Huánuco,Huánuco,Pillco Marca,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090201,100201,Huánuco,Ambo,Ambo,Nacional,7
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090205,100205,Huánuco,Ambo,Huácar,Nacional,6
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090207,100207,Huánuco,Ambo,San Rafael,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090301,100301,Huánuco,Dos de Mayo,La Unión,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090307,100307,Huánuco,Dos de Mayo,Chuquis,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090314,100313,Huánuco,Dos de Mayo,Pachas,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090323,100323,Huánuco,Dos de Mayo,Yanas,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090401,100501,Huánuco,Huamalíes,Llata,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090403,100503,Huánuco,Huamalíes,Chavín de Pariarca,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090404,100504,Huánuco,Huamalíes,Jacas Grande,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090407,100507,Huánuco,Huamalíes,Monzón,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090409,100509,Huánuco,Huamalíes,Puños,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090501,100701,Huánuco,Marañón,Huacrachuco,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090601,100601,Huánuco,Leoncio Prado,Rupa-Rupa,Nacional,17
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090602,100602,Huánuco,Leoncio Prado,Daniel Alomía Robles,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090604,100605,Huánuco,Leoncio Prado,Luyando,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090605,100606,Huánuco,Leoncio Prado,Mariano Dámaso Beraún,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090606,100604,Huánuco,Leoncio Prado,José Crespo y Castillo,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090608,100608,Huánuco,Leoncio Prado,Castillo Grande,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090704,100803,Huánuco,Pachitea,Molino,Nacional,7
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090706,100804,Huánuco,Pachitea,Umari,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090803,100902,Huánuco,Puerto Inca,Codo del Pozuzo,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090805,100905,Huánuco,Puerto Inca,Yuyapichis,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,090901,100401,Huánuco,Huacaybamba,Huacaybamba,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,091006,101005,Huánuco,Lauricocha,Rondos,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,091102,101104,Huánuco,Yarowilca,Aparicio Pomares,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,091108,101108,Huánuco,Yarowilca,Choras,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100101,110101,Ica,Ica,Ica,Nacional,87
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100102,110102,Ica,Ica,La Tinguiña,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100104,110106,Ica,Ica,Parcona,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100105,110107,Ica,Ica,Pueblo Nuevo,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100106,110108,Ica,Ica,Salas,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100107,110109,Ica,Ica,San José de Los Molinos,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100108,110110,Ica,Ica,San Juan Bautista,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100109,110111,Ica,Ica,Santiago,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100110,110112,Ica,Ica,Subtanjalla,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100113,110105,Ica,Ica,Pachacútec,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100201,110201,Ica,Chincha,Chincha Alta,Nacional,46
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100207,110210,Ica,Chincha,Sunampe,Nacional,11
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100209,110202,Ica,Chincha,Alto Larán,Nacional,6
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100301,110301,Ica,Nasca,Nasca,Nacional,10
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100303,110303,Ica,Nasca,El Ingenio,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100304,110304,Ica,Nasca,Marcona,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100305,110305,Ica,Nasca,Vista Alegre,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100401,110501,Ica,Pisco,Pisco,Nacional,42
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100406,110506,Ica,Pisco,San Andrés,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100408,110508,Ica,Pisco,Túpac Amaru Inca,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,100501,110401,Ica,Palpa,Palpa,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110101,120101,Junín,Huancayo,Huancayo,Nacional,38
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110108,120107,Junín,Huancayo,Chilca,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110112,120111,Junín,Huancayo,Chupuro,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110113,120114,Junín,Huancayo,El Tambo,Nacional,74
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110118,120119,Junín,Huancayo,Huancán,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110120,120121,Junín,Huancayo,Huayucachi,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110126,120128,Junín,Huancayo,Quilcas,Nacional,7
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110128,120130,Junín,Huancayo,San Jerónimo de Tunán,Nacional,4
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110132,120132,Junín,Huancayo,Saño,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110133,120133,Junín,Huancayo,Sapallanga,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110134,120134,Junín,Huancayo,Sicaya,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110201,120201,Junín,Concepción,Concepción,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110210,120210,Junín,Concepción,Matahuasi,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110211,120211,Junín,Concepción,Mito,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110213,120213,Junín,Concepción,Orcotuna,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110214,120215,Junín,Concepción,Santa Rosa de Ocopa,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110301,120401,Junín,Jauja,Jauja,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110302,120402,Junín,Jauja,Acolla,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110306,120407,Junín,Jauja,El Mantaro,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110307,120408,Junín,Jauja,Huamalí,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110311,120412,Junín,Jauja,Julcán,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110316,120418,Junín,Jauja,Molinos,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110319,120421,Junín,Jauja,Muquiyauyo,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110326,120428,Junín,Jauja,San Lorenzo,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110328,120431,Junín,Jauja,Sincos,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110334,120434,Junín,Jauja,Yauyos,Nacional,5
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110401,120501,Junín,Junín,Junín,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110402,120502,Junín,Junín,Carhuamayo,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110501,120701,Junín,Tarma,Tarma,Nacional,18
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110504,120704,Junín,Tarma,Huasahuasi,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110509,120709,Junín,Tarma,Tapo,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110601,120801,Junín,Yauli,La Oroya,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110602,120802,Junín,Yauli,Chacapalpa,Nacional,3
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110603,120803,Junín,Yauli,Huay-Huay,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110610,120808,Junín,Yauli,Santa Rosa de Sacco,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110701,120601,Junín,Satipo,Satipo,Nacional,19
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110702,120602,Junín,Satipo,Coviriali,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110703,120603,Junín,Satipo,Llaylla,Nacional,2
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110704,120604,Junín,Satipo,Mazamari,Nacional,1
2026,Febrero,Hombre,Defunción,Ordinaria,Inscripción,110705,120605,Junín,Satipo,Pampa Hermosa,Nacional,4
